stop_id;stop_name;stop_desc;stop_lat;stop_lon;field10;zone_id;stop_url;stop_code;location_type;parent_station;line_type;line_name
3733322;ECOLE JEAN JAURES;FACE 7 R PETIT - 91326;48.69339334458766;2.368727036408764;48.6933933446, 2.36872703641;;;;0;;BUS;BUS 486
3733328;MARCHE DE JUVISY;60 AVENUE D'ESTIENNE D'ORVES - 91326;48.692258585581776;2.3761394374852545;48.6922585856, 2.37613943749;;;;0;;BUS;BUS 486
3733438;CENTRE COMMERCIAL - RIGOLET;59 BD DE FONTAINEBLEAU - 91479;48.71112710338057;2.3709244706977786;48.7111271034, 2.3709244707;;;;0;;BUS;BUS 486
3733333;VIOLETTES;54-56 AV HENRI BARBUSSE - 91326;48.69791629054422;2.3615059791388764;48.6979162905, 2.36150597914;;;;0;;BUS;BUS 486
3733337;JARDINIERS;2 - 2 BIS R DES JARDINIERS - 91027;48.69936374014628;2.3600265498234116;48.6993637401, 2.36002654982;;;;0;;BUS;BUS 486
3733308;PLEIN MIDI;9 R DES POURPOINTIERS - 91027;48.70227560867254;2.3621055181666004;48.7022756087, 2.36210551817;;;;0;;BUS;BUS 486
3733388;BELLE ETOILE-LA POMPE;138 AVENUE MARCEL SEMBAT - 91027;48.70612010278862;2.3723607839655987;48.7061201028, 2.37236078397;;;;0;;BUS;BUS 486
3733444;MAXIME VEDY;FACE 92 AVENUE DU GENERAL DE GAULLE - 91479;48.70961080450372;2.359161813241016;48.7096108045, 2.35916181324;;;;0;;BUS;BUS 486
3733446;GABRIEL PERI;3 AV GABRIEL PERI - 91479;48.70598773749852;2.3627048410120133;48.7059877375, 2.36270484101;;;;0;;BUS;BUS 486
3733441;HENRI BARBUSSE;68 AVENUE PAUL VAILLANT COUTURIER - 91479;48.71301615974179;2.365221043119854;48.7130161597, 2.36522104312;;;;0;;BUS;BUS 486
3733395;BELLE ETOILE - LA POMPE;125 AVENUE MARCEL SEMBAT - 91027;48.70593138039471;2.372238430729525;48.7059313804, 2.37223843073;;;;0;;BUS;BUS 486
3733392;PASTEUR;45-47 AV DE MORANGIS - 91027;48.70563621578028;2.366887485863134;48.7056362158, 2.36688748586;;;;0;;BUS;BUS 486
3766149;SAINT SAENS;FACE 53 AV SAINT-SAENS - 91589;48.69993942722326;2.357718357073407;48.6999394272, 2.35771835707;;;;0;;BUS;BUS 486
3733458;DEBUSSY - CHAMPAGNE;R DES PALOMBES - 91589;48.694888199609856;2.355625393809706;48.6948881996, 2.35562539381;;;;0;;BUS;BUS 486
3733317;DEBUSSY - CHAMPAGNE;R DES PALOMBES - 91589;48.69499603081595;2.3558290988369226;48.6949960308, 2.35582909884;;;;0;;BUS;BUS 486
3733311;BUISSON;3 R FERDINAND BUISSON - 91027;48.699660015973855;2.361764793312032;48.699660016, 2.36176479331;;;;0;;BUS;BUS 486
3754844;ATHIS-MONS RER;R EDOUARD VAILLANT - 91027;48.712273752921654;2.4019743716699535;48.7122737529, 2.40197437167;;;;0;;BUS;BUS 487
3754848;EDOUARD VAILLANT;49 R EDOUARD VAILLANT - 91027;48.707943662135136;2.397500775836439;48.7079436621, 2.39750077584;;;;0;;BUS;BUS 487
3754587;CIMETIERE D'ATHIS-MONS;FACE 32 AV HENRI DUNANT - 91027;48.71091407362534;2.388526544318977;48.7109140736, 2.38852654432;;;;0;;BUS;BUS 487
3754830;CLOS NOLLET;AV HENRI DUNANT - 91027;48.71161434353004;2.390415151695006;48.7116143435, 2.3904151517;;;;0;;BUS;BUS 487
3754838;RUE D'ABLON;AV DE L'EUROPE - 91027;48.71982880454024;2.4093057034251184;48.7198288045, 2.40930570343;;;;0;;BUS;BUS 487
3754578;CITE MOZART;102 AVENUE DU 18 AVRIL - 91027;48.70205180759617;2.38760797385546;48.7020518076, 2.38760797386;;;;0;;BUS;BUS 487
3754575;COTTAGE;FACE 3-5 R EDOUARD VAILLANT - 91027;48.70529428410643;2.3929346635286524;48.7052942841, 2.39293466353;;;;0;;BUS;BUS 487
3754570;PROVENCE;93 R EDOUARD VAILLANT - 91027;48.70952445478713;2.399784314364405;48.7095244548, 2.39978431436;;;;0;;BUS;BUS 487
3754866;COQUELICOTS;40-42 R DE LA CONCORDE - 91027;48.69880501782387;2.366557703713387;48.6988050178, 2.36655770371;;;;0;;BUS;BUS 487
3754864;CIMETIERE D'ATHIS-MONS;FACE 32 AV HENRI DUNANT - 91027;48.71091407362534;2.388526544318977;48.7109140736, 2.38852654432;;;;0;;BUS;BUS 487
3754868;JARDINIERS;2 - 2 BIS R DES JARDINIERS - 91027;48.69936374014628;2.3600265498234116;48.6993637401, 2.36002654982;;;;0;;BUS;BUS 487
3754566;LES FONTAINES;37-39 R CARON - 91027;48.714888063401865;2.404368231809484;48.7148880634, 2.40436823181;;;;0;;BUS;BUS 487
3754469;PROVENCE;93 R EDOUARD VAILLANT - 91027;48.70952445478713;2.399784314364405;48.7095244548, 2.39978431436;;;;0;;BUS;BUS 487
3687032;42E DE LIGNE;FACE 11 AVENUE CHARLES FLOQUET - 94042;48.81906230886391;2.4823128081204566;48.8190623089, 2.48231280812;;;;0;;BUS;BUS 317
3687034;PONT DE CRETEIL;86 RUE DU PONT DE CRETEIL - 94068;48.800524332559874;2.471390292311811;48.8005243326, 2.47139029231;;;;0;;BUS;BUS 317
3687003;BEAUJEU;45 BOULEVARD DE CRETEIL - 94068;48.79828630588296;2.479180075806201;48.7982863059, 2.47918007581;;;;0;;BUS;BUS 317
3687007;LE PARC DE SAINT-MAUR RER;RUE ANDRE DE CAILLEUX - 94068;48.804659396157625;2.485959927079118;48.8046593962, 2.48595992708;;;;0;;BUS;BUS 317
3687017;CHARLES FLOQUET - DIDEROT;57 AVENUE CHARLES FLOQUET - 94017;48.81520765890499;2.481417433844625;48.8152076589, 2.48141743384;;;;0;;BUS;BUS 317
3687014;MARINVILLE;15 BIS AVENUE GODEFROY CAVAIGNAC - 94068;48.80938195559762;2.475209736628708;48.8093819556, 2.47520973663;;;;0;;BUS;BUS 317
3687027;PIERRE BROSSOLETTE;264 BOULEVARD DE STALINGRAD - 94017;48.82961792713526;2.493300815393294;48.8296179271, 2.49330081539;;;;0;;BUS;BUS 317
3687024;GENERAL DE GAULLE - STALINGRAD;151-149 BOULEVARD DE STALINGRAD - 94017;48.82397904632747;2.4960333968330946;48.8239790463, 2.49603339683;;;;0;;BUS;BUS 317
3689053;VASSOU - LENINE;14 RUE VASSOU - 93063;48.88505495338757;2.4308897881883578;48.8850549534, 2.43088978819;;;;0;;BUS;BUS 318
3689054;MANEYROL;65 AVENUE DU COLONEL FABIEN - 93063;48.88891248049133;2.428293694325462;48.8889124805, 2.42829369433;;;;0;;BUS;BUS 318
3689152;GENERAL DE GAULLE;109 RUE JULES FERRY - 93006;48.861275952651454;2.416517206315816;48.8612759527, 2.41651720632;;;;0;;BUS;BUS 318
3689158;LES LAITIERES;100 R ROBESPIERRE - 93048;48.849549833034985;2.4257324661373545;48.849549833, 2.42573246614;;;;0;;BUS;BUS 318
3689028;VINCENNES RER;26-28 AVENUE DU CHATEAU - 94080;48.8473929017279;2.437017854613019;48.8473929017, 2.43701785461;;;;0;;BUS;BUS 318
3689026;CHATEAU DE VINCENNES-METRO;13 AVENUE DE NOGENT - 94080;48.84459478158917;2.440539266165127;48.8445947816, 2.44053926617;;;;0;;BUS;BUS 318
3689036;GENERAL DE GAULLE;47 AVENUE DE LA REPUBLIQUE - 93006;48.861895737161;2.417035770572929;48.8618957372, 2.41703577057;;;;0;;BUS;BUS 318
3689031;CUVIER;FACE 68 RUE ROBESPIERRE - 93048;48.8517619438065;2.42411559777833;48.8517619438, 2.42411559778;;;;0;;BUS;BUS 318
3689133;CENTRE D'ACTIVITES;FACE 147 AVENUE DU DOCTEUR VAILLANT - 93063;48.89198582433039;2.4286534575998706;48.8919858243, 2.4286534576;;;;0;;BUS;BUS 318
3689136;FORT DE ROMAINVILLE;RUE VASSOU - 93063;48.88546036712287;2.4296231450537884;48.8854603671, 2.42962314505;;;;0;;BUS;BUS 318
3689041;MARIE-ANNE COLOMBIER;82 AVENUE GAMBETTA - 93006;48.87099944343606;2.417771844940713;48.8709994434, 2.41777184494;;;;0;;BUS;BUS 318
3689045;GIRARDOT;174 RUE SADI CARNOT - 93006;48.875228173985306;2.423896038367697;48.875228174, 2.42389603837;;;;0;;BUS;BUS 318
3689142;FLOREAL;217 RUE SADI CARNOT - 93006;48.877994131348935;2.4267756900697437;48.8779941313, 2.42677569007;;;;0;;BUS;BUS 318
3758249;MASSY-PALAISEAU RER;RUE CARNOT - 91377;48.72492240887915;2.2606997511595344;48.7249224089, 2.26069975116;;;;0;;BUS;BUS 319
3758465;PLACE DE FRANCE;RUE DES CANADIENS - 91377;48.733638011426464;2.289058436412383;48.7336380114, 2.28905843641;;;;0;;BUS;BUS 319
3758459;MOSCOU-ROME;FACE 11 RUE DE ROME - 91377;48.730337347178846;2.284469080374373;48.7303373472, 2.28446908037;;;;0;;BUS;BUS 319
3758445;GALVANI SUD;6 RUE GALVANI - 91377;48.721145248131656;2.272374507193639;48.7211452481, 2.27237450719;;;;0;;BUS;BUS 319
3786157;GAMBETTA;FACE 119 BOULEVARD PAUL VAILLANT COUTURIER - 94041;48.81477423708795;2.4016530700302225;48.8147742371, 2.40165307003;;;;0;;BUS;BUS 325
3926346;CHATEAU DE VINCENNES-METRO;13 AVENUE DE NOGENT - 75112;48.844350317590234;2.4425949308183075;48.8443503176, 2.44259493082;;;;0;;BUS;BUS 325
3786166;JEAN MERMOZ;75-77 AVENUE DU GENERAL DE GAULLE - 94067;48.83830311876287;2.41773471751368;48.8383031188, 2.41773471751;;;;0;;BUS;BUS 325
3786160;MAISONS-ALFORT - ECOLE VETERINAIRE;17 RUE EUGENE RENAULT - 94046;48.81488981158628;2.4184197009305843;48.8148898116, 2.41841970093;;;;0;;BUS;BUS 325
3665011;JULES JASLIN;AV ANATOLE FRANCE - 93055;48.89084906682683;2.4224229498951475;48.8908490668, 2.4224229499;;;;0;;BUS;BUS 330
3664983;RECHOSSIERE;183 AVENUE JEAN JAURES - 93001;48.910895384137824;2.3997410269389743;48.9108953841, 2.39974102694;;;;0;;BUS;BUS 330
3665018;MONTIGNY - MAISON DE RETRAITE;59 RUE JULES AUFFRET - 93055;48.88733409643871;2.410356231754876;48.8873340964, 2.41035623175;;;;0;;BUS;BUS 330
3664987;CONDORCET;120 AVENUE JEAN JAURES - 93055;48.9059639721162;2.394813537419497;48.9059639721, 2.39481353742;;;;0;;BUS;BUS 330
3664996;HOCHE - JEAN LOLIVE;FACE 2 R AUGER - 93055;48.89120416649082;2.4006168128646403;48.8912041665, 2.40061681286;;;;0;;BUS;BUS 330
3665028;DIVISION LECLERC - STENDHAL;FACE 42 AV DE LA DIVISION LECLERC - 93055;48.9114184285498;2.4122172411197242;48.9114184285, 2.41221724112;;;;0;;BUS;BUS 330
3664992;PANTIN RER - MAIRIE;6 AVENUE EDOUARD VAILLANT - 93055;48.89667730082755;2.4007052886677323;48.8966773008, 2.40070528867;;;;0;;BUS;BUS 330
3664998;ETIENNE MARCEL;92 AVENUE JEAN LOLIVE - 93055;48.89165058105307;2.405932792043566;48.8916505811, 2.40593279204;;;;0;;BUS;BUS 330
3665001;8 MAI 1945;22 RUE JULES AUFFRET - 93055;48.89054284872542;2.40982922555458;48.8905428487, 2.40982922555;;;;0;;BUS;BUS 330
3665004;MONTIGNY - MAISON DE RETRAITE;FACE 2 R GARIBALDI - 93061;48.88729825615676;2.410179014957088;48.8872982562, 2.41017901496;;;;0;;BUS;BUS 330
3665006;POMMIERS - CIMETIERE;FACE 2 R DES POMMIERS - 93055;48.8858127509407;2.4143333987405255;48.8858127509, 2.41433339874;;;;0;;BUS;BUS 330
3664174;PLACE DU 19 MARS 1962;AVENUE AMBROISE CROIZAT - 95268;48.9660058594723;2.409894106041306;48.9660058595, 2.40989410604;;;;0;;BUS;BUS 333
3664145;MORILLONS - VARLIN;AVENUE DES MORILLONS - 95268;48.963674406067874;2.4010194490107435;48.9636744061, 2.40101944901;;;;0;;BUS;BUS 333
3664146;MORILLONS - VARLIN;FACE 23 AVENUE DES MORILLONS - 95268;48.96376434522058;2.4008830767555094;48.9637643452, 2.40088307676;;;;0;;BUS;BUS 333
3664168;GAILLARDS;FACE 15 AVENUE DES MORILLONS - 95268;48.96350572920714;2.3970203072744707;48.9635057292, 2.39702030727;;;;0;;BUS;BUS 333
3664162;MATERNELLE EIFFEL;RUE DU TIERS POT - 95268;48.96861794296457;2.399319342214708;48.968617943, 2.39931934221;;;;0;;BUS;BUS 333
3664151;DE GAULLE - MITTERRAND;AVENUE FRANCOIS MITTERRAND - 95268;48.97356093396896;2.3986017741043617;48.973560934, 2.3986017741;;;;0;;BUS;BUS 333
3664136;HOTEL DE VILLE DE GARGES-LES-GONESSE;RUE LE NOTRE - 95268;48.971790664826926;2.3984358702053443;48.9717906648, 2.39843587021;;;;0;;BUS;BUS 333
3664158;VICTOR BALTARD;RUE VICTOR BALTARD - 95268;48.971998224956735;2.3967161553422267;48.971998225, 2.39671615534;;;;0;;BUS;BUS 333
3447719;MAISON DE RETRAITE;6 AVENUE MARX DORMOY - 93010;48.911225790214004;2.484070648027325;48.9112257902, 2.48407064803;;;;0;;BUS;BUS 334
3447718;SUZANNE BUISSON;AV HENRI VARAGNAT - 93010;48.913349191351685;2.4820586793156405;48.9133491914, 2.48205867932;;;;0;;BUS;BUS 334
3447714;PONT DE BONDY - ANATOLE FRANCE;16-18 CHEMIN DE GROSLAY - 93010;48.906307579968086;2.470723452889686;48.90630758, 2.47072345289;;;;0;;BUS;BUS 334
3447711;PASTEUR - HOPITAL JEAN VERDIER;177 AVENUE DU GENERAL GALLIENI - 93010;48.90689938340283;2.486989558098577;48.9068993834, 2.4869895581;;;;0;;BUS;BUS 334
3447720;RONSARD - VILLON;VOIE PROMENADE - 93010;48.91307384474283;2.486707435035022;48.9130738447, 2.48670743504;;;;0;;BUS;BUS 334
4016041;LEON BLUM;136 RUE MARTRE - 92024;48.90722193611381;2.302271357586615;48.9072219361, 2.30227135759;;;;0;;BUS;BUS 340
4016046;REPUBLIQUE;RUE HENRI BARBUSSE - 92036;48.91939792557188;2.297735778775765;48.9193979256, 2.29773577878;;;;0;;BUS;BUS 340
4016082;LEON FEIX;2-4 BIS BOULEVARD LEON FEIX - 95018;48.948437655421316;2.252182695114476;48.9484376554, 2.25218269511;;;;0;;BUS;BUS 340
4016084;GARE D'ARGENTEUIL;PISTE GARE ROUTIERE - 95018;48.94738916450146;2.256441343847177;48.9473891645, 2.25644134385;;;;0;;BUS;BUS 340
4016057;LES BARBANNIERS;AVENUE MARCEL PAUL - 92036;48.93609732987724;2.3033567720888484;48.9360973299, 2.30335677209;;;;0;;BUS;BUS 340
4016025;LANDY - MARTRE;102 BIS RUE MARTRE - 92024;48.90447262470113;2.3048634240093224;48.9044726247, 2.30486342401;;;;0;;BUS;BUS 340
4016027;LEON BLUM;136 BOULEVARD JEAN JAURES - 92024;48.906403689038;2.3008540579028622;48.906403689, 2.3008540579;;;;0;;BUS;BUS 340
4016024;LANDY - MARTRE;13 RUE DU LANDY - 92024;48.90485013000488;2.305040414221844;48.90485013, 2.30504041422;;;;0;;BUS;BUS 340
4016064;BASSIN N0 2;ROUTE PRINCIPALE DU PORT - 92036;48.93931661084534;2.2841742090210277;48.9393166108, 2.28417420902;;;;0;;BUS;BUS 340
4016030;DANIELLE CASANOVA;FACE 104 BOULEVARD JEAN JAURES - 92024;48.90477738533466;2.3020412510115618;48.9047773853, 2.30204125101;;;;0;;BUS;BUS 340
4016038;VILLENEUVE - GENERAL LECLERC;51 RUE DU LANDY - 92024;48.905722787695574;2.3086117213777966;48.9057227877, 2.30861172138;;;;0;;BUS;BUS 340
4016035;CLAUDE DEBUSSY;19 AVENUE CLAUDE DEBUSSY - 92024;48.910027962462664;2.3102181706280356;48.9100279625, 2.31021817063;;;;0;;BUS;BUS 340
4016072;PONT DU CHEMIN DE FER;FACE 205 AVENUE DE STALINGRAD - 92025;48.93474880161882;2.262708493543084;48.9347488016, 2.26270849354;;;;0;;BUS;BUS 340
3749957;CAMILLE CLAUDEL;RUE EMMY NOETHER - 93070;48.90316402108607;2.322695343446487;48.9031640211, 2.32269534345;;;;0;;BUS;BUS 341
3749970;CLAUDE DEBUSSY;FACE 21-23 AVENUE CLAUDE DEBUSSY - 92024;48.909992118510125;2.310681750002638;48.9099921185, 2.31068175;;;;0;;BUS;BUS 341
3749954;COLISEE;10 RUE FRUCTIDOR - 93070;48.90100748625558;2.326117524287462;48.9010074863, 2.32611752429;;;;0;;BUS;BUS 341
3749973;VILLENEUVE - GENERAL LECLERC;51 RUE DU LANDY - 92024;48.905722787695574;2.3086117213777966;48.9057227877, 2.30861172138;;;;0;;BUS;BUS 341
3749978;PORTE D'ASNIERES;9-11 AVENUE DE LA PORTE D'ASNIERES - 75117;48.89071267954877;2.3025687111100335;48.8907126795, 2.30256871111;;;;0;;BUS;BUS 341
3749984;PEREIRE;4 BIS PLACE DU MARECHAL JUIN - 75117;48.885085288442156;2.298048117860305;48.8850852884, 2.29804811786;;;;0;;BUS;BUS 341
3749981;TERNES;237 RUE DU FAUBOURG SAINT-HONORE - 75108;48.877500182521345;2.29846262181117;48.8775001825, 2.29846262181;;;;0;;BUS;BUS 341
3749980;PEREIRE - LE CHATELIER;173-175 RUE DE COURCELLES - 75117;48.88546219790464;2.2963988827688038;48.8854621979, 2.29639888277;;;;0;;BUS;BUS 341
3749965;CIMETIERE DE CLICHY;90 RUE DU GENERAL ROGUET - 92024;48.90880632553284;2.3130137422792876;48.9088063255, 2.31301374228;;;;0;;BUS;BUS 341
3749968;RUE PIERRE;RUE DU GENERAL ROGUET - 92024;48.90996559559613;2.312726883151197;48.9099655956, 2.31272688315;;;;0;;BUS;BUS 341
3450608;DAVID LEDER;FACE 21 AVENUE JULES FERRY - 93010;48.8934159779304;2.474302148286372;48.8934159779, 2.47430214829;;;;0;;BUS;BUS 346
3450604;BREMENT - GENERAL DE GAULLE;6 AVENUE DE ROSNY - 93053;48.8873434605875;2.471819387899547;48.8873434606, 2.4718193879;;;;0;;BUS;BUS 346
3450652;HOTEL DE VILLE DU BLANC-MESNIL;FACE 5 AVENUE DE LA REPUBLIQUE - 93007;48.93822169007053;2.461079263483339;48.9382216901, 2.46107926348;;;;0;;BUS;BUS 346
3450657;DOCTEUR CALMETTE;FACE 143 AVENUE PASTEUR - 93007;48.93998999031759;2.4713423170871414;48.9399899903, 2.47134231709;;;;0;;BUS;BUS 346
3450610;GARE DE BONDY RER;RUE ROGER SALENGRO - 93010;48.89558755671452;2.477156638032952;48.8955875567, 2.47715663803;;;;0;;BUS;BUS 346
3450648;ROGER SALOMON;FACE 242 RUE ANATOLE FRANCE - 93029;48.93518871535055;2.45658419184077;48.9351887154, 2.45658419184;;;;0;;BUS;BUS 346
3450647;ROGER SALOMON;250 RUE ANATOLE FRANCE - 93029;48.935745160280725;2.45732208455566;48.9357451603, 2.45732208456;;;;0;;BUS;BUS 346
3450645;DRANCY RER;R ANATOLE FRANCE - 93029;48.932960982135306;2.455569683574768;48.9329609821, 2.45556968357;;;;0;;BUS;BUS 346
3450634;DANIELLE CASANOVA - PAUL VAILLANT-COUTURIER;102 AVENUE PAUL VAILLANT COUTURIER - 93007;48.927101986185114;2.4720727143602472;48.9271019862, 2.47207271436;;;;0;;BUS;BUS 346
3450660;PLACE DE LA LIBERATION;186 AVENUE PASTEUR - 93007;48.943195060097864;2.46611174445119;48.9431950601, 2.46611174445;;;;0;;BUS;BUS 346
3450629;SURCOUF - JEAN JAURES;26 AVENUE SURCOUF - 93007;48.92114424225198;2.471538997805475;48.9211442423, 2.47153899781;;;;0;;BUS;BUS 346
3450628;SURCOUF - JEAN JAURES;41 AVENUE JEAN JAURES - 93007;48.921359498339704;2.471921396034401;48.9213594983, 2.47192139603;;;;0;;BUS;BUS 346
3450625;JOUHAUX - BLUM;ROND-POINT JOUHAUX BLUM - 93010;48.91763936035277;2.479261620667888;48.9176393604, 2.47926162067;;;;0;;BUS;BUS 346
3682244;COLLEGE PICASSO;FACE 85 RUE DU LAVOIR - 93047;48.89976454852169;2.574919301798445;48.8997645485, 2.5749193018;;;;0;;BUS;BUS 347
3682247;MAISON DES JEUNES;32 RUE DE LA TUILERIE - 93047;48.90263559070872;2.568239029870278;48.9026355907, 2.56823902987;;;;0;;BUS;BUS 347
3682178;VICTOR HUGO - JEAN MOULIN;242 AVENUE ARISTIDE BRIAND - 93057;48.910494778495185;2.5129187507167723;48.9104947785, 2.51291875072;;;;0;;BUS;BUS 347
3682174;LA FOURCHE;62 AVENUE ARISTIDE BRIAND - 93057;48.90803786721315;2.4961546603940876;48.9080378672, 2.49615466039;;;;0;;BUS;BUS 347
3682211;GATINE RN3;54 AVENUE GALLIENI - 93010;48.90494416201237;2.4762957678400195;48.904944162, 2.47629576784;;;;0;;BUS;BUS 347
3682252;VICTOR HUGO - JEAN MOULIN;13 AVENUE ARISTIDE BRIAND - 93046;48.91041782200938;2.510232536149553;48.910417822, 2.51023253615;;;;0;;BUS;BUS 347
3682167;AVENUE DE ROSNY;AVENUE DU GENERAL GALLIENI - 93010;48.90397868952098;2.4718216924159715;48.9039786895, 2.47182169242;;;;0;;BUS;BUS 347
3682214;PASTEUR - HOPITAL JEAN VERDIER;170 AVENUE DU GENERAL GALLIENI - 93010;48.90658543502007;2.4865114865196762;48.906585435, 2.48651148652;;;;0;;BUS;BUS 347
3682216;LA FOURCHE;62 AVENUE ARISTIDE BRIAND - 93057;48.90803786721315;2.4961546603940876;48.9080378672, 2.49615466039;;;;0;;BUS;BUS 347
3682265;ROGER SALENGRO;53-57 AVENUE LEON BLUM - 93046;48.91064373427203;2.527139877834927;48.9106437343, 2.52713987783;;;;0;;BUS;BUS 347
3682260;LES MARRONNIERS;FACE 2 ALLEE DE COUBRON - 93014;48.912230461780204;2.550747482095315;48.9122304618, 2.5507474821;;;;0;;BUS;BUS 347
3901081;PONT DE BILLANCOURT;3 RUE YVES KERMEN - 92012;48.825327427720595;2.247593121596088;48.8253274277, 2.2475931216;;;;0;;BUS;BUS 389
3901127;LE LAC;16 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY - 92048;48.78559499742327;2.229177285872912;48.7855949974, 2.22917728587;;;;0;;BUS;BUS 389
3909958;LES BLAGIS;87-93 AVENUE DE BOURG LA REINE - 92071;48.78518996011179;2.3036728856596365;48.7851899601, 2.30367288566;;;;0;;BUS;BUS 390
3909951;EDMOND ABOUT;FACE 156 AVENUE DE LA RESISTANCE - 92060;48.78356199872459;2.2777777295145034;48.7835619987, 2.27777772951;;;;0;;BUS;BUS 390
3909913;BASE AERIENNE;47 AVENUE DE L'EUROPE (CHAUSSEE SUD) - 78640;48.778218022772094;2.212981954784001;48.7782180228, 2.21298195478;;;;0;;BUS;BUS 390
3909947;TOUR DE L'ETANG;AVENUE DE LA RESISTANCE - 92060;48.78361202710047;2.270433151165491;48.7836120271, 2.27043315117;;;;0;;BUS;BUS 390
3909945;L'ESCALIER;AVENUE CHARLES DE GAULLE - 92060;48.78290831132887;2.2658641938640955;48.7829083113, 2.26586419386;;;;0;;BUS;BUS 390
3909907;HOTEL DE VILLE DE VELIZY-VILLACOUBLAY;0 AV DE L'EUROPE - 78640;48.780018254093086;2.1915439856035106;48.7800182541, 2.1915439856;;;;0;;BUS;BUS 390
3909939;DANIEL DE FOE;9 RUE PIERRE D'ARTAGNAN - 92060;48.78172665679126;2.2591335837638575;48.7817266568, 2.25913358376;;;;0;;BUS;BUS 390
3909934;LA CAVEE;185 AVENUE DU GENERAL DE GAULLE - 92023;48.78801761579134;2.258212779187149;48.7880176158, 2.25821277919;;;;0;;BUS;BUS 390
3909936;MOULIN DE LA TOUR;FACE 42 RUE PAUL RIVET - 92060;48.785249576251935;2.25858422925446;48.7852495763, 2.25858422925;;;;0;;BUS;BUS 390
3909965;CLEMENCEAU;52 AVENUE DE BOURG LA REINE - 92007;48.78494857040079;2.308583115225284;48.7849485704, 2.30858311523;;;;0;;BUS;BUS 390
3909969;DE LATTRE DE TASSIGNY;14 R DE LA PEPINIERE - 92048;48.784799895886586;2.2246905162953627;48.7847998959, 2.2246905163;;;;0;;BUS;BUS 390
3909921;AMBROISE PARE;AVENUE DE VILLACOUBLAY - 92023;48.78420620312712;2.2340629807277663;48.7842062031, 2.23406298073;;;;0;;BUS;BUS 390
3909925;ILE DE FRANCE;RUE DE LA PORTE DE TRIVAUX - 92023;48.78551534747869;2.2410923396775755;48.7855153475, 2.24109233968;;;;0;;BUS;BUS 390
3681914;RUE FROIDE;6 RUE FROIDE - 92007;48.79727801406467;2.3013522965876336;48.7972780141, 2.30135229659;;;;0;;BUS;BUS 391
3681869;RUE FROIDE;10 AVENUE JEAN-BAPTISTE FORTIN - 92007;48.79681904315964;2.299447994917769;48.7968190432, 2.29944799492;;;;0;;BUS;BUS 391
3681890;LES BLAINS;31 AVENUE PAUL VAILLANT COUTURIER - 92007;48.7928684616351;2.315870157613037;48.7928684616, 2.31587015761;;;;0;;BUS;BUS 391
3681898;LES BLAGIS;100 AVENUE DE BOURG LA REINE - 92007;48.78533375186455;2.3036183870445046;48.7853337519, 2.30361838704;;;;0;;BUS;BUS 391
3681888;PORT GALAND;2 AVENUE PAUL VAILLANT COUTURIER - 92007;48.789758358425495;2.31432074503127;48.7897583584, 2.31432074503;;;;0;;BUS;BUS 391
3681886;FRERES LUMIERE;FACE 8 BIS RUE DES FRERES LUMIERE - 92007;48.78852620312861;2.310444648339094;48.7885262031, 2.31044464834;;;;0;;BUS;BUS 391
3681883;LES BLAGIS;87-93 AVENUE DE BOURG LA REINE - 92071;48.78518996011179;2.3036728856596365;48.7851899601, 2.30367288566;;;;0;;BUS;BUS 391
3681901;PONT ROYAL RER;206 AVENUE ARISTIDE BRIAND - 92007;48.79343544203433;2.320508729195757;48.793435442, 2.3205087292;;;;0;;BUS;BUS 391
3681875;PORTE D'EN BAS;17 R DE LA PORTE D'EN BAS - 92007;48.79309055995838;2.304456776737927;48.79309056, 2.30445677674;;;;0;;BUS;BUS 391
3681877;SENTIER DES BRUGNAUTS;0 R PABLO NERUDA - 92007;48.79105004488343;2.3035194645540495;48.7910500449, 2.30351946455;;;;0;;BUS;BUS 391
3681874;MATHURINS;RUE DES MATHURINS - 92007;48.79482577708248;2.3065370773689295;48.7948257771, 2.30653707737;;;;0;;BUS;BUS 391
3732364;SAVIGNY-SUR-ORGE - CARNOT - RER;15 AVENUE CHARLES DE GAULLE - 91589;48.67703759610433;2.3491175718195527;48.6770375961, 2.34911757182;;;;0;;BUS;BUS 392
3732388;CENTRE COMMERCIAL DE PARAY-VIEILLE-POSTE;BD DE FONTAINEBLEAU - 91479;48.71344616714951;2.3707765632921465;48.7134461671, 2.37077656329;;;;0;;BUS;BUS 392
3732382;LES FLEURS;46 AVENUE CHARLES DE GAULLE - 91479;48.705153241894514;2.3547734512109963;48.7051532419, 2.35477345121;;;;0;;BUS;BUS 392
3732381;BOULEVARD DES BELGES;FACE 52 BOULEVARD DES BELGES - 91589;48.701405349842965;2.3524500996922715;48.7014053498, 2.35245009969;;;;0;;BUS;BUS 392
3732355;MEUNIERS;6 AVENUE DU GENERAL LOUIS MORAND - 91589;48.686907558153486;2.330643313895066;48.6869075582, 2.3306433139;;;;0;;BUS;BUS 392
3732377;CITE DES TILLEULS;141 AVENUE GABRIEL PERI - 91589;48.69280395690969;2.3458762106978717;48.6928039569, 2.3458762107;;;;0;;BUS;BUS 392
3732372;LES BLEUETS;40 AVENUE GABRIEL PERI - 91589;48.68932444248819;2.3544015607912603;48.6893244425, 2.35440156079;;;;0;;BUS;BUS 392
